Service_Component_WBS_aff,Urgency,KM_number,Count_Related_Interactions,Count_Related_Incidents,Count_Related_Changes,SLAFail,Open_Time_HourOfDay,Open_Time_DayOfWeek,CI_TypeSubType_aff
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,1,13,Friday,subapplication-Web Based Application
WBS000330,5 Very Low,KM0002029,1.0,0.0,0.0,0,13,Friday,application-Desktop Application
WBS000264,5 Very Low,KM0001622,1.0,0.0,0.0,0,8,Friday,application-Server Based Application
WBS000307,4 Low,KM0001859,1.0,0.0,0.0,0,8,Friday,application-Server Based Application
WBS000199,4 Low,KM0000940,1.0,0.0,0.0,0,8,Friday,software-System Software
WBS000152,4 Low,KM0001638,1.0,0.0,0.0,0,9,Friday,application-Web Based Application
WBS000199,3 Medium,KM0000940,1.0,0.0,0.0,0,9,Friday,software-System Software
WBS000091,5 Very Low,KM0000318,1.0,0.0,0.0,1,9,Friday,computer-Laptop
WBS000088,4 Low,KM0000611,1.0,0.0,0.0,1,9,Friday,application-Web Based Application
WBS000091,4 Low,KM0002122,1.0,0.0,0.0,1,9,Friday,computer-Laptop
WBS000073,4 Low,KM0001147,1.0,0.0,0.0,0,9,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0000813,1.0,0.0,0.0,0,9,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0000830,1.0,0.0,0.0,0,9,Friday,subapplication-Web Based Application
WBS000171,4 Low,KM0000697,1.0,0.0,0.0,0,9,Friday,application-Web Based Application
WBS000073,4 Low,KM0001147,1.0,0.0,0.0,0,10,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0001999,1.0,0.0,0.0,0,10,Friday,application-Server Based Application
WBS000199,3 Medium,KM0000940,1.0,0.0,0.0,0,10,Friday,software-System Software
WBS000016,3 Medium,KM0000938,3.0,0.0,0.0,1,10,Friday,application-Server Based Application
WBS000016,3 Medium,KM0000938,1.0,0.0,0.0,0,11,Friday,application-Server Based Application
WBS000199,3 Medium,KM0000940,1.0,0.0,0.0,1,11,Friday,software-System Software
WBS000013,3 Medium,KM0000052,1.0,0.0,0.0,0,11,Friday,application-Server Based Application
WBS000183,3 Medium,KM0001141,1.0,0.0,0.0,0,11,Friday,storage-Controller
WBS000091,3 Medium,KM0001012,1.0,0.0,0.0,0,11,Friday,application-Desktop Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,0,11,Friday,subapplication-Web Based Application
WBS000263,4 Low,KM0001106,1.0,0.0,0.0,0,11,Friday,application-Server Based Application
WBS000073,4 Low,KM0002344,1.0,0.0,0.0,0,11,Friday,application-Server Based Application
WBS000073,4 Low,KM0002352,1.0,0.0,0.0,0,11,Friday,application-Server Based Application
WBS000073,4 Low,KM0002344,1.0,0.0,0.0,0,11,Friday,application-Server Based Application
WBS000318,4 Low,KM0001401,1.0,0.0,0.0,0,11,Friday,application-Web Based Application
WBS000167,5 Very Low,KM0000072,1.0,1.0,0.0,1,11,Friday,application-Web Based Application
WBS000048,5 Very Low,KM0000310,1.0,0.0,0.0,1,12,Friday,application-Server Based Application
WBS000285,3 Medium,KM0000925,1.0,0.0,0.0,1,12,Friday,application-Server Based Application
WBS000073,4 Low,KM0001539,1.0,0.0,0.0,0,12,Friday,application-Server Based Application
WBS000073,4 Low,KM0001365,1.0,0.0,0.0,1,12,Friday,application-Server Based Application
WBS000073,4 Low,KM0001539,1.0,0.0,0.0,0,12,Friday,application-Server Based Application
WBS000152,5 Very Low,KM0000075,1.0,0.0,0.0,0,13,Friday,application-Web Based Application
WBS000073,4 Low,KM0002352,1.0,0.0,0.0,0,9,Friday,application-Server Based Application
WBS000128,4 Low,KM0002125,1.0,0.0,0.0,1,9,Friday,storage-SAN
WBS000307,4 Low,KM0001859,1.0,0.0,0.0,0,10,Friday,application-Server Based Application
WBS000089,4 Low,KM0001019,1.0,0.0,0.0,0,10,Friday,application-Desktop Application
WBS000118,5 Very Low,KM0001833,1.0,0.0,0.0,0,10,Friday,hardware-DataCenterEquipment
WBS000162,3 Medium,KM0000553,1.0,0.0,0.0,0,10,Friday,subapplication-Web Based Application
WBS000091,5 Very Low,KM0000315,1.0,0.0,0.0,0,10,Friday,computer-Laptop
WBS000073,4 Low,KM0002253,1.0,0.0,0.0,0,10,Friday,application-Web Based Application
WBS000073,4 Low,KM0002292,0.0,0.0,0.0,0,10,Friday,application-Client Based Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,1,10,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0002015,1.0,0.0,0.0,0,10,Friday,subapplication-Web Based Application
WBS000091,5 Very Low,KM0001444,1.0,0.0,0.0,0,10,Friday,computer-Laptop
WBS000073,4 Low,KM0002041,1.0,0.0,0.0,0,10,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0001890,1.0,0.0,0.0,0,11,Friday,application-Server Based Application
WBS000073,4 Low,KM0000813,1.0,0.0,0.0,0,11,Friday,subapplication-Web Based Application
WBS000146,3 Medium,KM0000266,1.0,0.0,0.0,1,11,Friday,computer-Banking Device
WBS000014,3 Medium,KM0000426,1.0,0.0,0.0,1,11,Friday,application-Server Based Application
WBS000073,4 Low,KM0001624,1.0,0.0,0.0,0,11,Friday,application-Web Based Application
WBS000102,4 Low,KM0000970,1.0,0.0,0.0,1,11,Friday,computer-Windows Server
WBS000073,4 Low,KM0000702,1.0,0.0,0.0,1,12,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0000702,1.0,0.0,0.0,0,12,Friday,subapplication-Web Based Application
WBS000073,3 Medium,KM0001036,1.0,0.0,0.0,1,12,Friday,subapplication-Web Based Application
WBS000256,4 Low,KM0001379,1.0,0.0,0.0,1,12,Friday,application-Server Based Application
WBS000330,4 Low,KM0000999,1.0,0.0,0.0,1,12,Friday,application-Desktop Application
WBS000091,5 Very Low,KM0001447,1.0,0.0,0.0,1,12,Friday,computer-Laptop
WBS000073,4 Low,KM0002197,1.0,0.0,0.0,0,12,Friday,application-Web Based Application
WBS000089,3 Medium,KM0001373,1.0,0.0,0.0,0,12,Friday,application-Desktop Application
WBS000089,4 Low,KM0001553,1.0,0.0,0.0,1,13,Friday,application-Desktop Application
WBS000263,4 Low,KM0002305,1.0,0.0,0.0,1,13,Friday,application-Server Based Application
WBS000096,4 Low,KM0002309,1.0,0.0,0.0,0,10,Friday,application-Desktop Application
WBS000172,5 Very Low,KM0001979,1.0,0.0,0.0,0,10,Friday,application-Web Based Application
WBS000073,5 Very Low,KM0000795,1.0,0.0,0.0,0,10,Friday,subapplication-Web Based Application
WBS000298,5 Very Low,KM0001548,1.0,0.0,0.0,0,11,Friday,application-Web Based Application
WBS000263,4 Low,KM0001106,1.0,1.0,0.0,1,11,Friday,application-Server Based Application
WBS000298,5 Very Low,KM0001548,1.0,0.0,0.0,1,11,Friday,application-Web Based Application
WBS000199,4 Low,KM0000722,1.0,0.0,0.0,0,11,Friday,application-Server Based Application
WBS000089,4 Low,KM0001019,1.0,0.0,0.0,0,11,Friday,application-Desktop Application
WBS000094,5 Very Low,KM0000539,2.0,0.0,0.0,1,12,Friday,application-Desktop Application
WBS000330,5 Very Low,KM0002029,1.0,0.0,0.0,0,12,Friday,application-Desktop Application
WBS000330,5 Very Low,KM0002029,1.0,0.0,0.0,1,12,Friday,application-Desktop Application
WBS000330,5 Very Low,KM0002029,1.0,0.0,0.0,1,12,Friday,application-Desktop Application
WBS000223,4 Low,KM0000060,1.0,0.0,0.0,0,12,Friday,application-Server Based Application
WBS000223,4 Low,KM0000060,1.0,0.0,0.0,0,13,Friday,application-Server Based Application
WBS000135,5 Very Low,KM0002346,1.0,0.0,0.0,0,13,Friday,application-Desktop Application
WBS000318,4 Low,KM0001416,2.0,0.0,0.0,1,13,Friday,application-Web Based Application
WBS000099,3 Medium,KM0000015,1.0,0.0,0.0,1,13,Friday,application-Desktop Application
WBS000089,4 Low,KM0001019,2.0,0.0,0.0,1,13,Friday,application-Desktop Application
WBS000073,5 Very Low,KM0002156,1.0,0.0,0.0,0,13,Friday,application-Web Based Application
WBS000073,4 Low,KM0002325,1.0,0.0,0.0,0,13,Friday,application-Server Based Application
WBS000318,5 Very Low,KM0000836,1.0,0.0,0.0,1,13,Friday,application-Web Based Application
WBS000091,5 Very Low,KM0001447,1.0,0.0,0.0,0,13,Friday,computer-Laptop
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,1,13,Friday,application-Web Based Application
WBS000148,3 Medium,KM0001863,1.0,0.0,0.0,0,14,Friday,application-Web Based Application
WBS000091,3 Medium,KM0001012,1.0,0.0,0.0,1,14,Friday,application-Desktop Application
WBS000073,4 Low,KM0002045,1.0,0.0,0.0,0,14,Friday,application-Web Based Application
WBS000152,5 Very Low,KM0002065,1.0,0.0,0.0,0,14,Friday,application-Web Based Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,1,14,Friday,application-Web Based Application
WBS000023,4 Low,KM0000283,1.0,0.0,0.0,0,13,Friday,application-Server Based Application
WBS000125,5 Very Low,KM0001158,1.0,0.0,0.0,0,13,Friday,subapplication-Web Based Application
WBS000162,5 Very Low,KM0000553,1.0,0.0,0.0,0,14,Friday,subapplication-Web Based Application
WBS000073,5 Very Low,KM0001931,1.0,0.0,0.0,0,14,Friday,application-Web Based Application
WBS000073,4 Low,KM0001681,1.0,0.0,0.0,1,14,Friday,application-Server Based Application
WBS000086,4 Low,KM0002274,1.0,0.0,0.0,1,15,Friday,application-Server Based Application
WBS000162,4 Low,KM0000553,1.0,1.0,0.0,0,15,Friday,subapplication-Web Based Application
WBS000166,4 Low,KM0000578,1.0,0.0,0.0,1,15,Friday,hardware-DataCenterEquipment
WBS000073,4 Low,KM0001868,1.0,0.0,0.0,0,15,Friday,application-Web Based Application
WBS000073,4 Low,KM0001624,1.0,0.0,0.0,0,15,Friday,application-Web Based Application
WBS000073,4 Low,KM0001521,1.0,0.0,0.0,1,16,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0001954,1.0,0.0,0.0,1,16,Friday,application-Server Based Application
WBS000073,4 Low,KM0002186,1.0,0.0,0.0,1,16,Friday,subapplication-Web Based Application
WBS000067,4 Low,KM0000583,1.0,0.0,0.0,1,16,Friday,application-Server Based Application
WBS000073,4 Low,KM0001728,1.0,0.0,0.0,1,17,Friday,subapplication-Web Based Application
WBS000094,5 Very Low,KM0001655,1.0,0.0,0.0,0,17,Friday,application-Desktop Application
WBS000165,4 Low,KM0001518,1.0,0.0,0.0,0,20,Sunday,application-Server Based Application
WBS000223,4 Low,KM0000949,1.0,0.0,0.0,0,8,Monday,application-Server Based Application
WBS000073,4 Low,KM0002325,1.0,0.0,0.0,0,13,Friday,application-Server Based Application
WBS000223,4 Low,KM0000958,1.0,0.0,0.0,0,13,Friday,application-Web Based Application
WBS000073,4 Low,KM0000720,1.0,0.0,0.0,1,13,Friday,application-Web Based Application
WBS000073,4 Low,KM0001736,2.0,0.0,0.0,0,13,Friday,subapplication-Web Based Application
WBS000235,3 Medium,KM0000479,1.0,0.0,0.0,0,14,Friday,software-Automation Software
WBS000018,4 Low,KM0000097,1.0,0.0,0.0,1,14,Friday,application-Server Based Application
WBS000073,4 Low,KM0002352,1.0,0.0,0.0,0,14,Friday,application-Server Based Application
WBS000073,4 Low,KM0002351,1.0,0.0,0.0,0,14,Friday,application-Server Based Application
WBS000073,4 Low,KM0002015,2.0,0.0,0.0,1,14,Friday,subapplication-Web Based Application
WBS000263,4 Low,KM0001106,1.0,0.0,0.0,1,14,Friday,application-Server Based Application
WBS000161,5 Very Low,KM0000571,1.0,0.0,0.0,0,15,Friday,computer-Linux Server
WBS000012,4 Low,KM0002339,1.0,0.0,0.0,0,15,Friday,application-Client Based Application
WBS000053,5 Very Low,KM0000366,1.0,0.0,0.0,0,15,Friday,application-Server Based Application
WBS000073,4 Low,KM0002352,1.0,0.0,0.0,0,15,Friday,application-Server Based Application
WBS000073,4 Low,KM0002043,1.0,0.0,0.0,0,15,Friday,application-Web Based Application
WBS000264,5 Very Low,KM0001622,1.0,0.0,0.0,0,15,Friday,application-Server Based Application
WBS000016,3 Medium,KM0000938,1.0,0.0,0.0,0,15,Friday,application-Server Based Application
WBS000073,4 Low,KM0002186,1.0,0.0,0.0,1,16,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0001364,1.0,0.0,0.0,1,17,Friday,application-Server Based Application
WBS000250,3 Medium,KM0002071,1.0,0.0,0.0,1,14,Sunday,subapplication-Server Based Application
WBS000089,4 Low,KM0000092,1.0,0.0,0.0,0,8,Monday,application-Desktop Application
WBS000300,3 Medium,KM0001274,1.0,0.0,0.0,0,8,Monday,application-Server Based Application
WBS000099,3 Medium,KM0000480,2.0,0.0,0.0,0,8,Monday,application-Server Based Application
WBS000073,4 Low,KM0001736,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000073,4 Low,KM0000761,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000089,4 Low,KM0001430,1.0,0.0,0.0,0,9,Monday,application-Desktop Application
WBS000330,4 Low,KM0001094,1.0,0.0,0.0,0,9,Monday,application-Desktop Application
WBS000073,4 Low,KM0002188,1.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000016,3 Medium,KM0000938,1.0,0.0,0.0,0,14,Friday,application-Server Based Application
WBS000073,5 Very Low,KM0000784,1.0,0.0,0.0,0,14,Friday,application-Web Based Application
WBS000128,4 Low,KM0002126,1.0,0.0,0.0,1,14,Friday,storage-SAN
WBS000147,3 Medium,KM0000133,1.0,0.0,0.0,1,14,Friday,computer-Banking Device
WBS000073,4 Low,KM0001402,1.0,0.0,0.0,1,14,Friday,application-Server Based Application
WBS000242,5 Very Low,KM0000682,1.0,0.0,0.0,0,14,Friday,application-Server Based Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,1,14,Friday,application-Web Based Application
WBS000073,4 Low,KM0000705,1.0,0.0,0.0,0,15,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0000705,1.0,0.0,0.0,0,15,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0001288,1.0,0.0,0.0,0,15,Friday,subapplication-Web Based Application
WBS000100,4 Low,KM0000628,1.0,0.0,0.0,1,15,Friday,application-Server Based Application
WBS000146,5 Very Low,KM0000266,2.0,0.0,0.0,1,15,Friday,computer-Banking Device
WBS000118,5 Very Low,KM0000963,1.0,0.0,0.0,1,15,Friday,hardware-DataCenterEquipment
WBS000091,5 Very Low,KM0001447,1.0,0.0,0.0,0,16,Friday,computer-Laptop
WBS000073,4 Low,KM0001868,1.0,0.0,0.0,0,16,Friday,application-Web Based Application
WBS000335,4 Low,KM0001131,1.0,1.0,0.0,0,7,Monday,application-Citrix
WBS000264,3 Medium,KM0001557,1.0,0.0,0.0,1,8,Monday,application-Server Based Application
WBS000223,3 Medium,KM0000949,2.0,0.0,0.0,0,8,Monday,application-Server Based Application
WBS000089,3 Medium,KM0001625,1.0,0.0,0.0,1,8,Monday,application-Desktop Application
WBS000091,4 Low,KM0002009,1.0,0.0,0.0,1,8,Monday,computer-Laptop
WBS000073,4 Low,KM0001992,1.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000152,5 Very Low,KM0001792,1.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000015,4 Low,KM0000456,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,0,10,Monday,application-Web Based Application
WBS000073,4 Low,KM0002360,1.0,0.0,0.0,0,10,Monday,application-Server Based Application
WBS000199,3 Medium,KM0000940,1.0,0.0,0.0,0,10,Monday,software-System Software
WBS000013,3 Medium,KM0000052,1.0,0.0,0.0,0,10,Monday,application-Server Based Application
WBS000043,5 Very Low,KM0000216,1.0,0.0,0.0,0,10,Monday,application-Server Based Application
WBS000091,5 Very Low,KM0001444,1.0,0.0,0.0,0,10,Monday,computer-Laptop
WBS000318,4 Low,KM0001401,1.0,0.0,0.0,1,14,Friday,application-Web Based Application
WBS000023,4 Low,KM0000283,1.0,0.0,0.0,0,14,Friday,application-Server Based Application
WBS000089,5 Very Low,KM0002217,1.0,0.0,0.0,1,14,Friday,application-Desktop Application
WBS000073,4 Low,KM0001580,2.0,0.0,0.0,1,14,Friday,application-Client Based Application
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,14,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0000760,1.0,0.0,0.0,1,14,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0000945,1.0,0.0,0.0,1,14,Friday,application-Web Based Application
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,14,Friday,subapplication-Web Based Application
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,14,Friday,subapplication-Web Based Application
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,14,Friday,subapplication-Web Based Application
WBS000239,3 Medium,KM0000940,1.0,0.0,0.0,1,14,Friday,database-Database
WBS000073,4 Low,KM0002043,1.0,0.0,0.0,0,14,Friday,application-Web Based Application
WBS000125,3 Medium,KM0000203,1.0,0.0,0.0,1,14,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0000828,1.0,0.0,0.0,1,15,Friday,application-Web Based Application
WBS000318,5 Very Low,KM0001362,1.0,0.0,0.0,1,15,Friday,application-Web Based Application
WBS000073,4 Low,KM0002213,1.0,0.0,0.0,1,15,Friday,application-Web Based Application
WBS000223,4 Low,KM0000083,1.0,0.0,0.0,1,15,Friday,application-Server Based Application
WBS000086,4 Low,KM0002274,1.0,0.0,0.0,1,15,Friday,application-Server Based Application
WBS000073,4 Low,KM0001736,1.0,0.0,0.0,0,15,Friday,subapplication-Web Based Application
WBS000016,3 Medium,KM0000938,1.0,0.0,0.0,0,15,Friday,application-Server Based Application
WBS000073,4 Low,KM0002351,1.0,0.0,0.0,0,15,Friday,application-Server Based Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,0,15,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0002043,1.0,0.0,0.0,0,15,Friday,application-Web Based Application
WBS000073,4 Low,KM0000815,1.0,0.0,0.0,1,16,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0000819,1.0,0.0,0.0,1,16,Friday,application-Web Based Application
WBS000073,4 Low,KM0001288,1.0,0.0,0.0,0,16,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0002197,1.0,0.0,0.0,1,16,Friday,application-Web Based Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,1,16,Friday,application-Web Based Application
WBS000223,4 Low,KM0000060,1.0,0.0,0.0,1,16,Friday,application-Server Based Application
WBS000318,5 Very Low,KM0001417,1.0,0.0,0.0,0,16,Friday,application-Web Based Application
WBS000267,3 Medium,KM0000182,1.0,0.0,0.0,0,16,Friday,hardware-DataCenterEquipment
WBS000073,4 Low,KM0002344,1.0,0.0,0.0,1,16,Friday,application-Server Based Application
WBS000073,4 Low,KM0001736,1.0,0.0,0.0,0,16,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0002351,1.0,0.0,0.0,1,17,Friday,application-Server Based Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,1,18,Friday,subapplication-Web Based Application
WBS000264,5 Very Low,KM0001622,1.0,0.0,0.0,0,8,Saturday,application-Server Based Application
WBS000076,4 Low,KM0000885,1.0,0.0,0.0,1,8,Saturday,application-Server Based Application
WBS000118,4 Low,KM0000963,1.0,0.0,0.0,1,8,Saturday,hardware-DataCenterEquipment
WBS000307,3 Medium,KM0001350,1.0,0.0,0.0,1,16,Saturday,application-Server Based Application
WBS000091,5 Very Low,KM0001444,1.0,0.0,0.0,1,8,Monday,computer-Laptop
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,8,Monday,subapplication-Web Based Application
WBS000089,3 Medium,KM0001625,1.0,0.0,0.0,0,8,Monday,application-Desktop Application
WBS000073,4 Low,KM0001245,1.0,0.0,0.0,0,8,Monday,application-Web Based Application
WBS000091,5 Very Low,KM0000315,1.0,0.0,0.0,0,9,Monday,computer-Laptop
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000255,3 Medium,KM0001109,2.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000263,4 Low,KM0001106,1.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000073,4 Low,KM0002352,1.0,0.0,0.0,0,10,Monday,application-Server Based Application
WBS000099,4 Low,KM0002005,1.0,0.0,0.0,0,10,Monday,application-Server Based Application
WBS000167,5 Very Low,KM0000069,2.0,0.0,0.0,1,10,Monday,application-Web Based Application
WBS000263,4 Low,KM0002305,1.0,0.0,0.0,0,10,Monday,application-Server Based Application
WBS000073,4 Low,KM0000761,1.0,0.0,0.0,0,10,Monday,subapplication-Web Based Application
WBS000073,4 Low,KM0000720,1.0,0.0,0.0,0,10,Monday,application-Web Based Application
WBS000335,4 Low,KM0000917,1.0,0.0,0.0,0,10,Monday,application-Citrix
WBS000255,3 Medium,KM0000630,1.0,0.0,0.0,1,11,Monday,application-Server Based Application
WBS000125,5 Very Low,KM0001158,1.0,0.0,0.0,0,11,Monday,subapplication-Web Based Application
WBS000002,4 Low,KM0000687,1.0,0.0,0.0,0,12,Monday,application-Server Based Application
WBS000204,3 Medium,KM0001141,1.0,0.0,0.0,1,12,Monday,storage-Controller
WBS000199,3 Medium,KM0000940,1.0,0.0,0.0,0,12,Monday,application-Server Based Application
WBS000073,4 Low,KM0002352,1.0,0.0,0.0,0,12,Monday,application-Server Based Application
WBS000120,3 Medium,KM0002226,1.0,0.0,0.0,0,8,Monday,computer-X86 Server
WBS000094,5 Very Low,KM0001192,1.0,0.0,0.0,0,9,Monday,application-Desktop Application
WBS000089,4 Low,KM0001019,1.0,0.0,0.0,0,9,Monday,application-Desktop Application
WBS000073,4 Low,KM0001452,1.0,0.0,0.0,0,9,Monday,application-Web Based Application
WBS000163,3 Medium,KM0000940,2.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000267,3 Medium,KM0000182,1.0,0.0,0.0,0,9,Monday,hardware-DataCenterEquipment
